storm_date,storm_time,time_zone_offset,state_abbreviation,state_name,state_fips_code,magnitude,injured_count,fatality_count,property_loss,crop_loss,yearly_tornado_count,start_lon,start_lat,end_long,end_lat,length,width,tornado_path_geom
1995-05-22,18:18:00,-06:00,TX,Texas,48,0,0,0,0,0,531,-100.33,35.45,-100.32,35.46,1.0,150.0,"LINESTRING(-100.33 35.45, -100.32 35.46)"
2015-05-09,16:57:00,-06:00,TX,Texas,48,0,0,0,0,0,584377,-98.631,34.11,-98.5801,34.1301,3.25,150.0,"LINESTRING(-98.631 34.11, -98.5801 34.1301)"
1994-06-02,09:35:00,-06:00,TX,Texas,48,0,0,0,0,0,448,-97.42,27.78,-97.41,27.79,0.2,150.0,"LINESTRING(-97.42 27.78, -97.41 27.79)"
1986-05-16,18:35:00,-06:00,TX,Texas,48,0,0,0,0,0,313,-100.17,34.02,-100.16,34.03,0.1,150.0,"LINESTRING(-100.17 34.02, -100.16 34.03)"
1998-02-09,21:05:00,-06:00,TX,Texas,48,1,0,0,0,0,752,-94.58,32.68,-94.38,32.78,16.0,150.0,"LINESTRING(-94.58 32.68, -94.38 32.78)"
1973-03-10,07:00:00,-06:00,TX,Texas,48,3,3,0,0,0,58,-96.85,33.77,-96.73,33.77,6.8,300.0,"LINESTRING(-96.85 33.77, -96.73 33.77)"
2017-02-20,00:28:00,-06:00,TX,Texas,48,2,0,0,0,0,614641,-97.3525,30.5443,-97.2883,30.5709,4.24,300.0,"LINESTRING(-97.3525 30.5443, -97.2883 30.5709)"
2011-04-26,18:48:00,-06:00,TX,Texas,48,0,0,0,0,0,302215,-96.3661,31.5003,-96.3546,31.5005,0.68,300.0,"LINESTRING(-96.3661 31.5003, -96.3546 31.5005)"
1971-06-08,16:50:00,-06:00,TX,Texas,48,2,0,0,0,0,472,-102.52,36.05,-102.51,36.06,2.0,300.0,"LINESTRING(-102.52 36.05, -102.51 36.06)"
1975-05-19,17:10:00,-06:00,TX,Texas,48,0,0,0,0,0,398,-99.07,29.72,-99.06,29.73,0.1,600.0,"LINESTRING(-99.07 29.72, -99.06 29.73)"
2016-04-19,15:53:00,-06:00,TX,Texas,48,0,0,0,0,0,613745,-102.7235,30.5879,-102.6205,30.5547,6.54,1200.0,"LINESTRING(-102.7235 30.5879, -102.6205 30.5547)"
1999-06-29,18:56:00,-06:00,TX,Texas,48,0,0,0,0,0,1219,-101.5,36.08,-101.5,36.08,0.1,0.0,
1986-05-14,16:30:00,-06:00,TX,Texas,48,0,0,0,0,0,269,-99.38,33.5,-99.37,33.51,1.0,30.0,"LINESTRING(-99.38 33.5, -99.37 33.51)"
1975-05-20,07:35:00,-06:00,TX,Texas,48,0,0,0,0,0,403,-97.35,31.12,-97.34,31.13,0.1,30.0,"LINESTRING(-97.35 31.12, -97.34 31.13)"
1960-06-10,19:46:00,-06:00,TX,Texas,48,0,0,0,0,0,368,-102.07,35.2,-102.06,35.21,0.1,30.0,"LINESTRING(-102.07 35.2, -102.06 35.21)"
1995-04-19,14:31:00,-06:00,TX,Texas,48,0,0,0,0,0,142,-96.52,32.63,-96.51,32.64,0.1,30.0,"LINESTRING(-96.52 32.63, -96.51 32.64)"
1978-06-06,16:52:00,-06:00,TX,Texas,48,1,0,0,0,0,384,-95.62,29.92,-95.61,29.93,7.0,30.0,"LINESTRING(-95.62 29.92, -95.61 29.93)"
1971-06-09,17:00:00,-06:00,TX,Texas,48,2,0,0,0,0,484,-101.82,36.03,-101.81,36.04,0.1,30.0,"LINESTRING(-101.82 36.03, -101.81 36.04)"
1961-05-16,17:40:00,-06:00,TX,Texas,48,0,0,0,0,0,324,-100.77,35.38,-100.76,35.39,0.2,30.0,"LINESTRING(-100.77 35.38, -100.76 35.39)"
1955-06-16,16:07:00,-06:00,TX,Texas,48,0,0,0,0,0,387,-101.35,35.35,-101.34,35.36,0.3,30.0,"LINESTRING(-101.35 35.35, -101.34 35.36)"
1984-05-02,22:30:00,-06:00,TX,Texas,48,0,0,0,0,0,303,-95.27,33.6,-95.26,33.61,0.1,30.0,"LINESTRING(-95.27 33.6, -95.26 33.61)"
1965-08-15,13:00:00,-06:00,TX,Texas,48,0,0,0,0,0,737,-102.42,34.0,-102.41,34.01,0.1,30.0,"LINESTRING(-102.42 34, -102.41 34.01)"
1986-05-13,19:10:00,-06:00,TX,Texas,48,0,0,0,0,0,252,-99.78,32.9,-99.77,32.91,0.2,30.0,"LINESTRING(-99.78 32.9, -99.77 32.91)"
1991-04-28,14:58:00,-06:00,TX,Texas,48,0,0,0,0,0,370,-97.33,29.93,-97.32,29.94,0.2,30.0,"LINESTRING(-97.33 29.93, -97.32 29.94)"
1995-04-17,15:37:00,-06:00,TX,Texas,48,0,0,0,0,0,115,-99.25,33.98,-99.24,33.99,0.1,60.0,"LINESTRING(-99.25 33.98, -99.24 33.99)"
1993-03-29,17:00:00,-06:00,TX,Texas,48,0,0,0,0,0,80,-99.77,33.75,-99.76,33.76,0.1,60.0,"LINESTRING(-99.77 33.75, -99.76 33.76)"
2004-06-12,19:56:00,-06:00,TX,Texas,48,0,0,0,0,0,251,-99.8,32.75,-99.8,32.75,0.1,60.0,
1976-09-26,12:30:00,-06:00,TX,Texas,48,1,0,0,0,0,813,-95.25,29.42,-95.24,29.43,0.5,60.0,"LINESTRING(-95.25 29.42, -95.24 29.43)"
2001-11-03,13:15:00,-06:00,TX,Texas,48,0,0,0,0,0,519,-101.75,33.73,-101.75,33.73,0.1,60.0,
1981-10-14,06:50:00,-06:00,TX,Texas,48,1,0,0,0,0,762,-95.78,30.22,-95.77,30.23,0.8,120.0,"LINESTRING(-95.78 30.22, -95.77 30.23)"
1963-07-23,15:00:00,-06:00,TX,Texas,48,1,1,0,0,0,363,-93.83,29.98,-93.82,29.99,1.2,120.0,"LINESTRING(-93.83 29.98, -93.82 29.99)"
2003-10-06,00:17:00,-06:00,TX,Texas,48,0,0,0,0,0,657,-100.68,32.4,-100.67,32.37,3.0,225.0,"LINESTRING(-100.68 32.4, -100.67 32.37)"
1991-04-12,16:55:00,-06:00,TX,Texas,48,2,0,0,0,0,256,-97.75,32.25,-97.67,32.23,3.0,450.0,"LINESTRING(-97.75 32.25, -97.67 32.23)"
1997-06-14,16:25:00,-06:00,TX,Texas,48,0,0,0,0,0,293,-101.65,34.9,-101.65,34.9,0.1,69.0,
1970-09-01,16:15:00,-06:00,TX,Texas,48,1,0,0,0,0,526,-96.55,33.27,-96.37,33.13,14.1,69.0,"LINESTRING(-96.55 33.27, -96.37 33.13)"
1970-04-26,17:30:00,-06:00,TX,Texas,48,1,0,0,0,0,142,-98.73,31.92,-98.72,31.93,1.0,69.0,"LINESTRING(-98.73 31.92, -98.72 31.93)"
1962-06-28,18:00:00,-06:00,TX,Texas,48,2,0,0,0,0,482,-97.33,32.33,-97.32,32.34,1.0,81.0,"LINESTRING(-97.33 32.33, -97.32 32.34)"
2002-04-16,17:56:00,-06:00,TX,Texas,48,0,0,0,0,0,528,-97.17,32.3,-97.17,32.3,1.1,210.0,
1995-07-02,20:15:00,-06:00,TX,Texas,48,0,0,0,0,0,843,-101.33,35.38,-101.32,35.39,0.5,219.0,"LINESTRING(-101.33 35.38, -101.32 35.39)"
1995-06-08,16:00:00,-06:00,TX,Texas,48,1,0,0,0,0,725,-100.93,35.6,-100.92,35.61,2.0,750.0,"LINESTRING(-100.93 35.6, -100.92 35.61)"
2002-09-08,02:06:00,-06:00,TX,Texas,48,0,0,0,0,0,870,-98.15,28.33,-98.15,28.33,0.6,1500.0,
1962-05-07,15:00:00,-06:00,TX,Texas,48,0,0,0,0,0,116,-102.1,33.58,-102.09,33.59,0.5,39.0,"LINESTRING(-102.1 33.58, -102.09 33.59)"
1967-06-01,18:00:00,-06:00,TX,Texas,48,0,0,0,0,0,359,-101.98,34.1,-101.97,34.11,0.5,51.0,"LINESTRING(-101.98 34.1, -101.97 34.11)"
1987-08-15,19:30:00,-06:00,TX,Texas,48,0,0,0,0,0,540,-101.67,33.08,-101.66,33.09,1.0,90.0,"LINESTRING(-101.67 33.08, -101.66 33.09)"
1998-09-22,10:48:00,-06:00,TX,Texas,48,0,0,0,0,0,665,-97.42,27.78,-97.42,27.78,0.2,90.0,
1997-05-09,11:23:00,-06:00,TX,Texas,48,0,0,0,0,0,725,-98.03,27.8,-98.03,27.8,0.1,90.0,
2013-02-18,18:05:00,-06:00,TX,Texas,48,0,0,0,0,0,428004,-94.3466,32.2831,-94.3328,32.2847,0.81,90.0,"LINESTRING(-94.3466 32.2831, -94.3328 32.2847)"
1986-06-08,15:10:00,-06:00,TX,Texas,48,0,0,0,0,0,392,-100.9,34.85,-100.89,34.86,0.2,90.0,"LINESTRING(-100.9 34.85, -100.89 34.86)"
1978-05-05,18:30:00,-06:00,TX,Texas,48,0,0,0,0,0,189,-102.52,36.07,-102.51,36.08,2.0,90.0,"LINESTRING(-102.52 36.07, -102.51 36.08)"
1974-06-12,15:20:00,-06:00,TX,Texas,48,1,0,0,0,0,600,-105.63,31.97,-105.58,31.92,4.5,90.0,"LINESTRING(-105.63 31.97, -105.58 31.92)"
1990-04-23,18:35:00,-06:00,TX,Texas,48,0,0,0,0,0,199,-101.2,34.55,-101.19,34.56,1.0,180.0,"LINESTRING(-101.2 34.55, -101.19 34.56)"
1989-06-06,20:13:00,-06:00,TX,Texas,48,1,0,0,0,0,464,-100.27,36.1,-100.26,36.11,1.0,180.0,"LINESTRING(-100.27 36.1, -100.26 36.11)"
1965-05-13,16:15:00,-06:00,TX,Texas,48,0,0,0,0,0,304,-101.77,34.48,-101.76,34.49,0.2,99.0,"LINESTRING(-101.77 34.48, -101.76 34.49)"
1963-04-26,15:00:00,-06:00,TX,Texas,48,1,0,0,0,0,116,-100.63,32.58,-100.7,32.77,13.3,99.0,"LINESTRING(-100.63 32.58, -100.7 32.77)"
1967-05-20,11:40:00,-06:00,TX,Texas,48,0,0,0,0,0,314,-98.12,33.75,-98.11,33.76,0.5,99.0,"LINESTRING(-98.12 33.75, -98.11 33.76)"
1970-08-24,16:45:00,-06:00,TX,Texas,48,1,0,0,0,0,514,-94.33,29.87,-94.32,29.88,1.0,99.0,"LINESTRING(-94.33 29.87, -94.32 29.88)"
2010-04-22,15:59:00,-06:00,TX,Texas,48,0,0,0,0,0,98,-101.137,35.0812,-101.106,35.0879,1.83,150.0,"LINESTRING(-101.137 35.0812, -101.106 35.0879)"
2005-06-12,17:39:00,-06:00,TX,Texas,48,0,0,0,0,0,1028,-100.92,33.3,-100.92,33.3,0.5,150.0,
2005-06-09,20:40:00,-06:00,TX,Texas,48,0,0,0,0,0,1035,-101.18,33.73,-101.18,33.73,1.0,150.0,
1990-05-27,16:35:00,-06:00,TX,Texas,48,1,0,0,0,0,454,-98.27,33.65,-98.26,33.66,2.0,150.0,"LINESTRING(-98.27 33.65, -98.26 33.66)"
1968-12-12,13:30:00,-06:00,TX,Texas,48,2,0,0,0,0,633,-94.98,32.28,-94.97,32.29,2.0,150.0,"LINESTRING(-94.98 32.28, -94.97 32.29)"
1967-04-12,13:30:00,-06:00,TX,Texas,48,2,0,0,0,0,101,-100.1,33.83,-100.09,33.84,2.0,150.0,"LINESTRING(-100.1 33.83, -100.09 33.84)"
1971-08-13,13:10:00,-06:00,TX,Texas,48,1,0,0,0,0,709,-101.8,34.72,-101.79,34.73,0.5,150.0,"LINESTRING(-101.8 34.72, -101.79 34.73)"
2000-03-31,19:05:00,-06:00,TX,Texas,48,0,0,0,0,0,95,-101.65,31.73,-101.65,31.73,1.0,300.0,
1963-05-29,18:00:00,-06:00,TX,Texas,48,2,0,0,0,0,214,-102.48,33.42,-102.47,33.43,1.0,3960.0,"LINESTRING(-102.48 33.42, -102.47 33.43)"
1999-08-24,16:45:00,-06:00,TX,Texas,48,0,0,0,0,0,604,-99.57,33.63,-99.57,33.63,0.5,0.0,
1999-05-20,17:04:00,-06:00,TX,Texas,48,0,0,0,0,0,951,-100.97,35.32,-100.97,35.32,0.1,0.0,
1969-05-12,19:00:00,-06:00,TX,Texas,48,0,0,0,0,0,153,-100.27,35.42,-100.26,35.43,0.1,30.0,"LINESTRING(-100.27 35.42, -100.26 35.43)"
1986-05-14,13:30:00,-06:00,TX,Texas,48,0,0,0,0,0,258,-102.82,36.3,-102.81,36.31,0.2,30.0,"LINESTRING(-102.82 36.3, -102.81 36.31)"
1955-06-16,18:30:00,-06:00,TX,Texas,48,0,0,0,0,0,391,-100.93,34.97,-100.92,34.98,1.0,30.0,"LINESTRING(-100.93 34.97, -100.92 34.98)"
1990-05-02,22:30:00,-06:00,TX,Texas,48,2,0,0,0,0,263,-97.57,31.97,-97.56,31.98,0.2,30.0,"LINESTRING(-97.57 31.97, -97.56 31.98)"
1976-10-24,14:00:00,-06:00,TX,Texas,48,0,0,0,0,0,833,-97.22,33.57,-97.21,33.58,1.0,30.0,"LINESTRING(-97.22 33.57, -97.21 33.58)"
1999-06-11,20:56:00,-06:00,TX,Texas,48,0,0,0,0,0,1279,-101.03,32.5,-101.03,32.5,0.1,30.0,
1975-06-10,08:30:00,-06:00,TX,Texas,48,0,0,0,0,0,532,-95.6,29.72,-95.59,29.73,0.1,30.0,"LINESTRING(-95.6 29.72, -95.59 29.73)"
1988-09-17,11:43:00,-06:00,TX,Texas,48,0,0,0,0,0,509,-99.45,31.13,-99.44,31.14,0.2,30.0,"LINESTRING(-99.45 31.13, -99.44 31.14)"
1984-06-27,16:30:00,-06:00,TX,Texas,48,0,0,0,0,0,680,-100.4,34.9,-100.39,34.91,0.1,30.0,"LINESTRING(-100.4 34.9, -100.39 34.91)"
1979-03-31,16:10:00,-06:00,TX,Texas,48,1,0,0,0,0,72,-98.05,31.98,-98.04,31.99,0.1,30.0,"LINESTRING(-98.05 31.98, -98.04 31.99)"
2009-03-27,16:12:00,-06:00,TX,Texas,48,0,0,0,0,0,130,-94.6714,30.439,-94.6714,30.439,0.01,30.0,
1995-05-31,18:15:00,-06:00,TX,Texas,48,0,0,0,0,0,613,-99.35,31.13,-99.34,31.14,0.1,30.0,"LINESTRING(-99.35 31.13, -99.34 31.14)"
1962-05-25,19:00:00,-06:00,TX,Texas,48,0,0,0,0,0,232,-99.9,32.85,-99.89,32.86,0.1,30.0,"LINESTRING(-99.9 32.85, -99.89 32.86)"
1961-06-05,19:30:00,-06:00,TX,Texas,48,0,0,0,0,0,401,-101.37,33.22,-101.36,33.23,0.1,30.0,"LINESTRING(-101.37 33.22, -101.36 33.23)"
1989-05-04,20:05:00,-06:00,TX,Texas,48,1,0,0,0,0,184,-99.3,32.95,-99.29,32.96,0.2,30.0,"LINESTRING(-99.3 32.95, -99.29 32.96)"
1971-04-28,18:30:00,-06:00,TX,Texas,48,1,0,0,0,0,209,-97.4,32.4,-97.39,32.41,0.5,60.0,"LINESTRING(-97.4 32.4, -97.39 32.41)"
1995-06-04,13:50:00,-06:00,TX,Texas,48,0,0,0,0,0,652,-102.28,33.53,-102.27,33.54,0.2,60.0,"LINESTRING(-102.28 33.53, -102.27 33.54)"
1993-05-01,19:26:00,-06:00,TX,Texas,48,0,0,0,0,0,186,-98.87,33.88,-98.86,33.89,0.1,60.0,"LINESTRING(-98.87 33.88, -98.86 33.89)"
2008-05-07,10:50:00,-06:00,TX,Texas,48,0,0,0,0,0,617,-102.19,33.64,-102.17,33.64,1.2,60.0,"LINESTRING(-102.19 33.64, -102.17 33.64)"
2013-05-08,16:55:00,-06:00,TX,Texas,48,0,0,0,0,0,443610,-100.48,33.35,-100.48,33.35,0.01,120.0,
1989-08-02,16:19:00,-06:00,TX,Texas,48,0,0,0,0,0,702,-101.75,34.53,-101.65,34.57,5.0,240.0,"LINESTRING(-101.75 34.53, -101.65 34.57)"
2007-09-07,15:50:00,-06:00,TX,Texas,48,0,0,0,0,0,951,-101.84,34.47,-101.8,34.46,1.25,225.0,"LINESTRING(-101.84 34.47, -101.8 34.46)"
2014-05-07,18:03:00,-06:00,TX,Texas,48,0,0,0,0,0,521862,-98.602,34.033,-98.602,34.033,0.2,225.0,
2015-05-19,15:12:00,-06:00,TX,Texas,48,0,0,0,0,0,576053,-102.34,30.8288,-102.297,30.8488,2.91,450.0,"LINESTRING(-102.34 30.8288, -102.297 30.8488)"
1987-05-25,18:30:00,-06:00,TX,Texas,48,2,0,0,0,0,149,-101.68,35.02,-101.52,35.0,6.0,450.0,"LINESTRING(-101.68 35.02, -101.52 35)"
1981-05-18,17:00:00,-06:00,TX,Texas,48,2,0,0,0,0,247,-94.75,31.72,-94.63,31.7,7.1,450.0,"LINESTRING(-94.75 31.72, -94.63 31.7)"
2017-02-19,22:36:00,-06:00,TX,Texas,48,2,0,0,0,0,614633,-98.4991,29.4907,-98.4273,29.5154,4.64,1800.0,"LINESTRING(-98.4991 29.4907, -98.4273 29.5154)"
1961-06-05,18:00:00,-06:00,TX,Texas,48,0,0,0,0,0,397,-100.68,33.47,-100.67,33.48,0.1,51.0,"LINESTRING(-100.68 33.47, -100.67 33.48)"
1968-12-27,09:00:00,-06:00,TX,Texas,48,1,0,0,0,0,643,-97.42,32.77,-97.41,32.78,0.1,51.0,"LINESTRING(-97.42 32.77, -97.41 32.78)"
1968-05-17,10:00:00,-06:00,TX,Texas,48,1,0,0,0,0,243,-97.98,31.45,-97.97,31.46,1.0,51.0,"LINESTRING(-97.98 31.45, -97.97 31.46)"
1974-04-13,17:52:00,-06:00,TX,Texas,48,1,0,0,0,0,284,-97.23,31.72,-97.22,31.73,1.0,51.0,"LINESTRING(-97.23 31.72, -97.22 31.73)"
1964-06-22,17:30:00,-06:00,TX,Texas,48,0,0,0,0,0,462,-100.43,35.83,-100.42,35.84,1.0,51.0,"LINESTRING(-100.43 35.83, -100.42 35.84)"
1995-12-18,08:05:00,-06:00,TX,Texas,48,0,0,0,0,0,1231,-93.75,31.43,-93.65,31.47,0.2,90.0,"LINESTRING(-93.75 31.43, -93.65 31.47)"
2006-04-22,18:20:00,-06:00,TX,Texas,48,0,0,0,0,0,411,-103.13,31.53,-103.13,31.53,0.1,90.0,
1986-06-04,12:45:00,-06:00,TX,Texas,48,0,0,0,0,0,370,-102.85,34.22,-102.84,34.23,0.2,90.0,"LINESTRING(-102.85 34.22, -102.84 34.23)"
1999-05-09,15:55:00,-06:00,TX,Texas,48,0,0,0,0,0,380,-102.47,30.88,-102.47,30.88,0.5,360.0,
2011-05-21,15:24:00,-06:00,TX,Texas,48,0,0,0,0,0,312008,-98.0576,31.48,-98.0576,31.48,0.02,75.0,
2006-06-21,18:08:00,-06:00,TX,Texas,48,0,0,0,0,0,664,-101.75,35.98,-101.75,35.98,0.1,75.0,
2001-05-29,16:45:00,-06:00,TX,Texas,48,0,0,0,0,0,771,-101.95,35.1,-101.95,35.1,0.1,75.0,
1962-06-07,15:00:00,-06:00,TX,Texas,48,1,0,0,0,0,365,-101.73,34.55,-101.72,34.56,2.0,99.0,"LINESTRING(-101.73 34.55, -101.72 34.56)"
1996-09-14,22:07:00,-06:00,TX,Texas,48,0,0,0,0,0,750,-100.65,30.02,-100.65,30.02,0.5,150.0,
1961-06-03,20:00:00,-06:00,TX,Texas,48,0,0,0,0,0,385,-102.3,35.22,-101.88,35.02,27.3,150.0,"LINESTRING(-102.3 35.22, -102.09 35.12, -101.88 35.02)"
2003-05-15,19:15:00,-06:00,TX,Texas,48,0,0,0,0,0,1075,-101.77,36.17,-101.77,36.17,0.1,150.0,
1968-05-06,13:10:00,-06:00,TX,Texas,48,0,0,0,0,0,148,-100.8,35.55,-100.63,35.67,12.3,300.0,"LINESTRING(-100.8 35.55, -100.63 35.67)"
1973-04-26,00:30:00,-06:00,TX,Texas,48,2,0,0,0,0,255,-95.02,29.8,-94.98,29.73,5.2,300.0,"LINESTRING(-95.02 29.8, -94.98 29.73)"
1989-05-17,15:32:00,-06:00,TX,Texas,48,1,0,0,0,0,275,-100.78,34.08,-100.73,34.17,6.0,300.0,"LINESTRING(-100.78 34.08, -100.73 34.17)"
2017-04-10,18:10:00,-06:00,TX,Texas,48,1,0,0,0,0,614973,-95.1026,32.2484,-95.0963,32.2443,0.47,300.0,"LINESTRING(-95.1026 32.2484, -95.0963 32.2443)"
2000-03-22,15:40:00,-06:00,TX,Texas,48,0,0,0,0,0,717,-101.97,31.27,-101.97,31.28,1.5,300.0,"LINESTRING(-101.97 31.27, -101.97 31.28)"
1997-06-11,19:58:00,-06:00,TX,Texas,48,1,0,0,0,0,965,-100.58,35.28,-100.57,35.17,1.0,600.0,"LINESTRING(-100.58 35.28, -100.57 35.17)"
1969-05-02,16:30:00,-06:00,TX,Texas,48,0,0,0,0,0,87,-101.92,34.95,-101.91,34.96,0.2,30.0,"LINESTRING(-101.92 34.95, -101.91 34.96)"
1978-05-11,19:39:00,-06:00,TX,Texas,48,1,0,0,0,0,232,-94.72,32.37,-94.71,32.38,0.1,30.0,"LINESTRING(-94.72 32.37, -94.71 32.38)"
1973-08-29,09:30:00,-06:00,TX,Texas,48,0,0,0,0,0,870,-97.7,27.55,-97.69,27.56,0.1,30.0,"LINESTRING(-97.7 27.55, -97.69 27.56)"
1972-03-20,20:20:00,-06:00,TX,Texas,48,1,2,0,0,0,76,-95.08,30.05,-95.07,30.06,0.2,30.0,"LINESTRING(-95.08 30.05, -95.07 30.06)"
1997-03-30,10:10:00,-06:00,TX,Texas,48,0,0,0,0,0,125,-98.22,27.63,-98.22,27.63,0.1,30.0,
1976-04-22,18:00:00,-06:00,TX,Texas,48,0,0,0,0,0,319,-103.78,31.25,-103.77,31.26,0.1,30.0,"LINESTRING(-103.78 31.25, -103.77 31.26)"
1990-04-25,21:55:00,-06:00,TX,Texas,48,1,0,0,0,0,225,-97.9,32.67,-97.89,32.68,0.2,30.0,"LINESTRING(-97.9 32.67, -97.89 32.68)"
2000-03-28,18:20:00,-06:00,TX,Texas,48,0,0,0,0,0,698,-97.23,33.65,-97.23,33.65,0.1,30.0,
1955-05-10,18:00:00,-06:00,TX,Texas,48,0,0,0,0,0,171,-102.5,33.43,-102.5,33.43,0.1,30.0,
1976-07-16,18:25:00,-06:00,TX,Texas,48,0,0,0,0,0,719,-101.33,33.63,-101.32,33.64,0.2,30.0,"LINESTRING(-101.33 33.63, -101.32 33.64)"
1976-06-18,18:15:00,-06:00,TX,Texas,48,0,0,0,0,0,615,-96.98,32.48,-96.97,32.49,0.1,30.0,"LINESTRING(-96.98 32.48, -96.97 32.49)"
1969-04-11,10:30:00,-06:00,TX,Texas,48,0,0,0,0,0,31,-95.92,28.83,-95.91,28.84,0.1,30.0,"LINESTRING(-95.92 28.83, -95.91 28.84)"
1989-06-07,14:40:00,-06:00,TX,Texas,48,1,0,0,0,0,471,-97.47,33.03,-97.46,33.04,0.2,30.0,"LINESTRING(-97.47 33.03, -97.46 33.04)"
2001-09-05,14:05:00,-06:00,TX,Texas,48,0,0,0,0,0,1152,-96.82,33.15,-96.82,33.15,0.1,60.0,
1978-06-04,21:43:00,-06:00,TX,Texas,48,0,0,0,0,0,379,-101.87,33.58,-101.86,33.59,0.5,60.0,"LINESTRING(-101.87 33.58, -101.86 33.59)"
2003-05-15,19:59:00,-06:00,TX,Texas,48,0,0,0,0,0,1080,-101.07,35.0,-101.07,35.0,0.1,60.0,
2007-04-17,12:25:00,-06:00,TX,Texas,48,0,0,0,0,0,304,-102.05,33.74,-102.03,33.77,2.5,210.0,"LINESTRING(-102.05 33.74, -102.03 33.77)"
1968-04-26,19:00:00,-06:00,TX,Texas,48,1,0,0,0,0,135,-96.93,32.13,-96.92,32.14,0.3,51.0,"LINESTRING(-96.93 32.13, -96.92 32.14)"
1969-05-14,16:50:00,-06:00,TX,Texas,48,0,0,0,0,0,165,-104.25,30.58,-104.24,30.59,0.1,51.0,"LINESTRING(-104.25 30.58, -104.24 30.59)"
1969-05-04,17:30:00,-06:00,TX,Texas,48,0,0,0,0,0,95,-99.67,32.33,-99.66,32.34,0.1,51.0,"LINESTRING(-99.67 32.33, -99.66 32.34)"
1963-05-04,19:00:00,-06:00,TX,Texas,48,0,0,0,0,0,157,-102.13,33.42,-102.12,33.43,1.0,51.0,"LINESTRING(-102.13 33.42, -102.12 33.43)"
1991-05-13,16:06:00,-06:00,TX,Texas,48,0,0,0,0,0,514,-101.78,34.2,-101.77,34.21,0.5,90.0,"LINESTRING(-101.78 34.2, -101.77 34.21)"
1996-09-19,22:15:00,-06:00,TX,Texas,48,0,0,0,0,0,737,-97.12,31.12,-97.12,31.12,0.1,90.0,
1974-05-04,19:10:00,-06:00,TX,Texas,48,1,1,0,0,0,360,-101.97,32.3,-101.92,32.3,3.8,90.0,"LINESTRING(-101.97 32.3, -101.92 32.3)"
1985-04-23,12:55:00,-06:00,TX,Texas,48,0,0,0,0,0,133,-94.4,32.6,-94.39,32.61,0.5,90.0,"LINESTRING(-94.4 32.6, -94.39 32.61)"
2001-05-29,17:55:00,-06:00,TX,Texas,48,0,0,0,0,0,766,-101.58,35.4,-101.58,35.4,0.2,75.0,
1967-06-15,22:00:00,-06:00,TX,Texas,48,0,0,0,0,0,515,-101.85,34.73,-101.84,34.74,0.1,99.0,"LINESTRING(-101.85 34.73, -101.84 34.74)"
1982-04-02,15:25:00,-06:00,TX,Texas,48,2,0,0,0,0,98,-96.17,33.65,-96.16,33.66,1.0,150.0,"LINESTRING(-96.17 33.65, -96.16 33.66)"
2007-04-23,20:41:00,-06:00,TX,Texas,48,0,0,0,0,0,354,-99.91,32.58,-99.9,32.59,0.68,150.0,"LINESTRING(-99.91 32.58, -99.9 32.59)"
1978-05-26,19:25:00,-06:00,TX,Texas,48,0,0,0,0,0,325,-102.37,34.68,-102.36,34.69,2.0,150.0,"LINESTRING(-102.37 34.68, -102.36 34.69)"
1985-05-20,14:50:00,-06:00,TX,Texas,48,0,0,0,0,0,268,-100.75,33.3,-100.74,33.31,0.1,150.0,"LINESTRING(-100.75 33.3, -100.74 33.31)"
1980-05-15,22:35:00,-06:00,TX,Texas,48,1,0,0,0,0,245,-98.3,28.3,-98.1,28.42,14.6,150.0,"LINESTRING(-98.3 28.3, -98.1 28.42)"
2012-04-03,15:44:00,-06:00,TX,Texas,48,0,0,0,0,0,364411,-94.702,33.411,-94.665,33.421,2.24,150.0,"LINESTRING(-94.702 33.411, -94.665 33.421)"
1997-04-10,18:35:00,-06:00,TX,Texas,48,0,0,0,0,0,736,-101.88,33.1,-101.88,33.1,0.1,150.0,
1995-06-03,17:14:00,-06:00,TX,Texas,48,0,0,0,0,0,640,-100.38,34.6,-100.37,34.61,0.2,150.0,"LINESTRING(-100.38 34.6, -100.37 34.61)"
2003-06-12,16:57:00,-06:00,TX,Texas,48,0,0,0,0,0,415,-98.83,33.37,-98.83,33.37,0.1,150.0,
2017-03-28,16:14:00,-06:00,TX,Texas,48,unknown,0,0,0,0,614835,-100.9993,33.464,-100.9976,33.4787,1.02,300.0,"LINESTRING(-100.9993 33.464, -100.9976 33.4787)"
2005-06-05,17:44:00,-06:00,TX,Texas,48,0,0,0,0,0,851,-101.23,32.63,-101.25,32.62,1.0,300.0,"LINESTRING(-101.23 32.63, -101.25 32.62)"
1990-06-01,14:23:00,-06:00,TX,Texas,48,1,0,0,0,0,506,-102.5,31.4,-102.49,31.41,1.3,300.0,"LINESTRING(-102.5 31.4, -102.49 31.41)"
1987-05-28,09:10:00,-06:00,TX,Texas,48,2,0,0,0,0,182,-100.42,33.55,-100.25,33.55,13.0,300.0,"LINESTRING(-100.42 33.55, -100.25 33.55)"
1998-04-08,03:40:00,-06:00,TX,Texas,48,0,0,0,0,0,772,-98.05,30.08,-98.05,30.1,0.5,300.0,"LINESTRING(-98.05 30.08, -98.05 30.1)"
